w0,w1,w2,w3,a0,a1,a2,a3,direction
300.0,300.0,100.0,100.0,151.0,27.0,0,0,3
300.0,310.0,100.0,90.0,151.0,17.0,0,0,3
300.0,320.0,100.0,80.0,151.0,7.0,0,0,3
300.0,330.0,100.0,70.0,151.0,0,0,3.0,3
290.0,330.0,110.0,70.0,141.0,0,0,3.0,0
280.0,330.0,120.0,70.0,131.0,0,0,3.0,0
270.0,330.0,130.0,70.0,121.0,0,0,3.0,0
260.0,330.0,140.0,70.0,111.0,0,0,3.0,0
250.0,330.0,150.0,70.0,101.0,0,0,3.0,0
240.0,330.0,160.0,70.0,91.0,0,0,3.0,0
230.0,330.0,170.0,70.0,81.0,0,0,3.0,0
220.0,330.0,180.0,70.0,71.0,0,0,3.0,0
210.0,330.0,190.0,70.0,61.0,0,0,3.0,0
200.0,330.0,200.0,70.0,51.0,0,0,3.0,0
190.0,330.0,210.0,70.0,41.0,0,0,3.0,0
180.0,330.0,220.0,70.0,31.0,0,0,3.0,0
170.0,330.0,230.0,70.0,21.0,0,0,3.0,0
160.0,330.0,240.0,70.0,11.0,0,0,3.0,0
150.0,330.0,250.0,70.0,0,19.0,82.0,0,0
150.0,340.0,250.0,60.0,0,9.0,82.0,0,3
150.0,350.0,250.0,50.0,0,0,82.0,1.0,3
160.0,350.0,240.0,50.0,0,0,72.0,1.0,2
170.0,350.0,230.0,50.0,0,0,62.0,1.0,2
180.0,350.0,220.0,50.0,0,0,52.0,1.0,2
190.0,350.0,210.0,50.0,0,0,42.0,1.0,2
200.0,350.0,200.0,50.0,0,0,32.0,1.0,2
210.0,350.0,190.0,50.0,0,0,22.0,1.0,2
220.0,350.0,180.0,50.0,0,0,12.0,1.0,2
230.0,350.0,170.0,50.0,153.0,0,0,90.0,2
230.0,340.0,170.0,60.0,153.0,0,0,80.0,1
230.0,330.0,170.0,70.0,153.0,0,0,70.0,1
230.0,320.0,170.0,80.0,153.0,0,0,60.0,1
230.0,310.0,170.0,90.0,153.0,0,0,50.0,1
230.0,300.0,170.0,100.0,153.0,0,0,40.0,1
230.0,290.0,170.0,110.0,153.0,0,0,30.0,1
230.0,280.0,170.0,120.0,153.0,0,0,20.0,1
230.0,270.0,170.0,130.0,153.0,0,0,10.0,1
230.0,260.0,170.0,140.0,153.0,0.0,0,0,1
220.0,260.0,180.0,140.0,143.0,0.0,0,0,0
210.0,260.0,190.0,140.0,133.0,0.0,0,0,0
200.0,260.0,200.0,140.0,123.0,0.0,0,0,0
190.0,260.0,210.0,140.0,113.0,0.0,0,0,0
180.0,260.0,220.0,140.0,103.0,0.0,0,0,0
170.0,260.0,230.0,140.0,93.0,0.0,0,0,0
160.0,260.0,240.0,140.0,83.0,0.0,0,0,0
150.0,260.0,250.0,140.0,73.0,0.0,0,0,0
140.0,260.0,260.0,140.0,63.0,0.0,0,0,0
130.0,260.0,270.0,140.0,53.0,0.0,0,0,0
120.0,260.0,280.0,140.0,43.0,0.0,0,0,0
110.0,260.0,290.0,140.0,33.0,0.0,0,0,0
100.0,260.0,300.0,140.0,23.0,0.0,0,0,0
90.0,260.0,310.0,140.0,13.0,0.0,0,0,0
80.0,260.0,320.0,140.0,0,12.0,267.0,0,0
80.0,270.0,320.0,130.0,0,2.0,267.0,0,3
90.0,270.0,310.0,130.0,0,2.0,257.0,0,2
100.0,270.0,300.0,130.0,0,2.0,247.0,0,2
110.0,270.0,290.0,130.0,0,2.0,237.0,0,2
120.0,270.0,280.0,130.0,0,2.0,227.0,0,2
130.0,270.0,270.0,130.0,0,2.0,217.0,0,2
140.0,270.0,260.0,130.0,0,2.0,207.0,0,2
150.0,270.0,250.0,130.0,0,2.0,197.0,0,2
160.0,270.0,240.0,130.0,0,2.0,187.0,0,2
170.0,270.0,230.0,130.0,0,2.0,177.0,0,2
180.0,270.0,220.0,130.0,0,2.0,167.0,0,2
190.0,270.0,210.0,130.0,0,2.0,157.0,0,2
200.0,270.0,200.0,130.0,0,2.0,147.0,0,2
210.0,270.0,190.0,130.0,0,2.0,137.0,0,2
220.0,270.0,180.0,130.0,0,2.0,127.0,0,2
230.0,270.0,170.0,130.0,0,2.0,117.0,0,2
240.0,270.0,160.0,130.0,0,2.0,107.0,0,2
250.0,270.0,150.0,130.0,0,2.0,97.0,0,2
260.0,270.0,140.0,130.0,0,2.0,87.0,0,2
270.0,270.0,130.0,130.0,0,2.0,77.0,0,2
280.0,270.0,120.0,130.0,0,2.0,67.0,0,2
290.0,270.0,110.0,130.0,0,2.0,57.0,0,2
300.0,270.0,100.0,130.0,0,2.0,47.0,0,2
310.0,270.0,90.0,130.0,0,2.0,37.0,0,2
320.0,270.0,80.0,130.0,0,2.0,27.0,0,2
330.0,270.0,70.0,130.0,0,2.0,17.0,0,2
340.0,270.0,60.0,130.0,179.0,0,0,121.0,2
340.0,260.0,60.0,140.0,179.0,0,0,111.0,1
340.0,250.0,60.0,150.0,179.0,0,0,101.0,1
340.0,240.0,60.0,160.0,179.0,0,0,91.0,1
340.0,230.0,60.0,170.0,179.0,0,0,81.0,1
340.0,220.0,60.0,180.0,179.0,0,0,71.0,1
340.0,210.0,60.0,190.0,179.0,0,0,61.0,1
340.0,200.0,60.0,200.0,179.0,0,0,51.0,1
340.0,190.0,60.0,210.0,179.0,0,0,41.0,1
340.0,180.0,60.0,220.0,179.0,0,0,31.0,1
340.0,170.0,60.0,230.0,179.0,0,0,21.0,1
340.0,160.0,60.0,240.0,179.0,0,0,11.0,1
340.0,150.0,60.0,250.0,179.0,0,0,1.0,1
330.0,150.0,70.0,250.0,169.0,0,0,1.0,0
320.0,150.0,80.0,250.0,159.0,0,0,1.0,0
310.0,150.0,90.0,250.0,149.0,0,0,1.0,0
300.0,150.0,100.0,250.0,139.0,0,0,1.0,0
290.0,150.0,110.0,250.0,129.0,0,0,1.0,0
280.0,150.0,120.0,250.0,119.0,0,0,1.0,0
270.0,150.0,130.0,250.0,109.0,0,0,1.0,0
260.0,150.0,140.0,250.0,99.0,0,0,1.0,0
250.0,150.0,150.0,250.0,89.0,0,0,1.0,0
240.0,150.0,160.0,250.0,79.0,0,0,1.0,0
230.0,150.0,170.0,250.0,69.0,0,0,1.0,0
220.0,150.0,180.0,250.0,59.0,0,0,1.0,0
210.0,150.0,190.0,250.0,49.0,0,0,1.0,0
200.0,150.0,200.0,250.0,39.0,0,0,1.0,0
190.0,150.0,210.0,250.0,29.0,0,0,1.0,0
180.0,150.0,220.0,250.0,19.0,0,0,1.0,0
170.0,150.0,230.0,250.0,9.0,0,0,1.0,0
160.0,150.0,240.0,250.0,0,99.0,93.0,0,0
160.0,160.0,240.0,240.0,0,89.0,93.0,0,3
160.0,170.0,240.0,230.0,0,79.0,93.0,0,3
160.0,180.0,240.0,220.0,0,69.0,93.0,0,3
160.0,190.0,240.0,210.0,0,59.0,93.0,0,3
160.0,200.0,240.0,200.0,0,49.0,93.0,0,3
160.0,210.0,240.0,190.0,0,39.0,93.0,0,3
160.0,220.0,240.0,180.0,0,29.0,93.0,0,3
160.0,230.0,240.0,170.0,0,19.0,93.0,0,3
160.0,240.0,240.0,160.0,0,9.0,93.0,0,3
160.0,250.0,240.0,150.0,0,0,93.0,1.0,3
170.0,250.0,230.0,150.0,0,0,83.0,1.0,2
180.0,250.0,220.0,150.0,0,0,73.0,1.0,2
190.0,250.0,210.0,150.0,0,0,63.0,1.0,2
200.0,250.0,200.0,150.0,0,0,53.0,1.0,2
210.0,250.0,190.0,150.0,0,0,43.0,1.0,2
220.0,250.0,180.0,150.0,0,0,33.0,1.0,2
230.0,250.0,170.0,150.0,0,0,23.0,1.0,2
240.0,250.0,160.0,150.0,0,0,13.0,1.0,2
250.0,250.0,150.0,150.0,147.0,0,0,181.0,2
250.0,240.0,150.0,160.0,147.0,0,0,171.0,1
250.0,230.0,150.0,170.0,147.0,0,0,161.0,1
250.0,220.0,150.0,180.0,147.0,0,0,151.0,1
250.0,210.0,150.0,190.0,147.0,0,0,141.0,1
250.0,200.0,150.0,200.0,147.0,0,0,131.0,1
250.0,190.0,150.0,210.0,147.0,0,0,121.0,1
250.0,180.0,150.0,220.0,147.0,0,0,111.0,1
250.0,170.0,150.0,230.0,147.0,0,0,101.0,1
250.0,160.0,150.0,240.0,147.0,0,0,91.0,1
250.0,150.0,150.0,250.0,147.0,0,0,81.0,1
250.0,140.0,150.0,260.0,147.0,0,0,71.0,1
250.0,130.0,150.0,270.0,147.0,0,0,61.0,1
250.0,120.0,150.0,280.0,147.0,0,0,51.0,1
250.0,110.0,150.0,290.0,147.0,0,0,41.0,1
250.0,100.0,150.0,300.0,147.0,0,0,31.0,1
250.0,90.0,150.0,310.0,147.0,0,0,21.0,1
250.0,80.0,150.0,320.0,147.0,0,0,11.0,1
250.0,70.0,150.0,330.0,147.0,0,0,1.0,1
240.0,70.0,160.0,330.0,137.0,0,0,1.0,0
230.0,70.0,170.0,330.0,127.0,0,0,1.0,0
220.0,70.0,180.0,330.0,117.0,0,0,1.0,0
210.0,70.0,190.0,330.0,107.0,0,0,1.0,0
200.0,70.0,200.0,330.0,97.0,0,0,1.0,0
190.0,70.0,210.0,330.0,87.0,0,0,1.0,0
180.0,70.0,220.0,330.0,77.0,0,0,1.0,0
170.0,70.0,230.0,330.0,67.0,0,0,1.0,0
160.0,70.0,240.0,330.0,57.0,0,0,1.0,0
150.0,70.0,250.0,330.0,47.0,0,0,1.0,0
140.0,70.0,260.0,330.0,37.0,0,0,1.0,0
130.0,70.0,270.0,330.0,27.0,0,0,1.0,0
120.0,70.0,280.0,330.0,17.0,0,0,1.0,0
110.0,70.0,290.0,330.0,0,37.0,189.0,0,0
110.0,80.0,290.0,320.0,0,27.0,189.0,0,3
110.0,90.0,290.0,310.0,0,17.0,189.0,0,3
110.0,100.0,290.0,300.0,0,7.0,189.0,0,3
110.0,110.0,290.0,290.0,0,0,189.0,3.0,3
120.0,110.0,280.0,290.0,0,0,179.0,3.0,2
130.0,110.0,270.0,290.0,0,0,169.0,3.0,2
140.0,110.0,260.0,290.0,0,0,159.0,3.0,2
150.0,110.0,250.0,290.0,0,0,149.0,3.0,2
160.0,110.0,240.0,290.0,0,0,139.0,3.0,2
170.0,110.0,230.0,290.0,0,0,129.0,3.0,2
180.0,110.0,220.0,290.0,0,0,119.0,3.0,2
190.0,110.0,210.0,290.0,0,0,109.0,3.0,2
200.0,110.0,200.0,290.0,0,0,99.0,3.0,2
210.0,110.0,190.0,290.0,0,0,89.0,3.0,2
220.0,110.0,180.0,290.0,0,0,79.0,3.0,2
230.0,110.0,170.0,290.0,0,0,69.0,3.0,2
240.0,110.0,160.0,290.0,0,0,59.0,3.0,2
250.0,110.0,150.0,290.0,0,0,49.0,3.0,2
260.0,110.0,140.0,290.0,0,0,39.0,3.0,2
270.0,110.0,130.0,290.0,0,0,29.0,3.0,2
280.0,110.0,120.0,290.0,0,0,19.0,3.0,2
290.0,110.0,110.0,290.0,0,0,9.0,3.0,2
300.0,110.0,100.0,290.0,39.0,65.0,0,0,2
300.0,120.0,100.0,280.0,39.0,55.0,0,0,3
300.0,130.0,100.0,270.0,39.0,45.0,0,0,3
300.0,140.0,100.0,260.0,39.0,35.0,0,0,3
300.0,150.0,100.0,250.0,39.0,25.0,0,0,3
300.0,160.0,100.0,240.0,39.0,15.0,0,0,3
300.0,170.0,100.0,230.0,39.0,5.0,0,0,3
290.0,170.0,110.0,230.0,29.0,5.0,0,0,0
280.0,170.0,120.0,230.0,19.0,5.0,0,0,0
270.0,170.0,130.0,230.0,9.0,5.0,0,0,0
260.0,170.0,140.0,230.0,119.0,0,0,6.0,0
260.0,160.0,140.0,240.0,119.0,4.0,0,0,1
250.0,160.0,150.0,240.0,109.0,4.0,0,0,0
240.0,160.0,160.0,240.0,99.0,4.0,0,0,0
230.0,160.0,170.0,240.0,89.0,4.0,0,0,0
220.0,160.0,180.0,240.0,79.0,4.0,0,0,0
210.0,160.0,190.0,240.0,69.0,4.0,0,0,0
200.0,160.0,200.0,240.0,59.0,4.0,0,0,0
190.0,160.0,210.0,240.0,49.0,4.0,0,0,0
180.0,160.0,220.0,240.0,39.0,4.0,0,0,0
170.0,160.0,230.0,240.0,29.0,4.0,0,0,0
160.0,160.0,240.0,240.0,19.0,4.0,0,0,0
150.0,160.0,250.0,240.0,9.0,4.0,0,0,0
140.0,160.0,260.0,240.0,0,94.0,177.0,0,0
140.0,170.0,260.0,230.0,0,84.0,177.0,0,3
140.0,180.0,260.0,220.0,0,74.0,177.0,0,3
140.0,190.0,260.0,210.0,0,64.0,177.0,0,3
140.0,200.0,260.0,200.0,0,54.0,177.0,0,3
140.0,210.0,260.0,190.0,0,44.0,177.0,0,3
140.0,220.0,260.0,180.0,0,34.0,177.0,0,3
140.0,230.0,260.0,170.0,0,24.0,177.0,0,3
140.0,240.0,260.0,160.0,0,14.0,177.0,0,3
140.0,250.0,260.0,150.0,0,4.0,177.0,0,3
150.0,250.0,250.0,150.0,0,4.0,167.0,0,2
160.0,250.0,240.0,150.0,0,4.0,157.0,0,2
170.0,250.0,230.0,150.0,0,4.0,147.0,0,2
180.0,250.0,220.0,150.0,0,4.0,137.0,0,2
190.0,250.0,210.0,150.0,0,4.0,127.0,0,2
200.0,250.0,200.0,150.0,0,4.0,117.0,0,2
210.0,250.0,190.0,150.0,0,4.0,107.0,0,2
220.0,250.0,180.0,150.0,0,4.0,97.0,0,2
230.0,250.0,170.0,150.0,0,4.0,87.0,0,2
240.0,250.0,160.0,150.0,0,4.0,77.0,0,2
250.0,250.0,150.0,150.0,0,4.0,67.0,0,2
260.0,250.0,140.0,150.0,0,4.0,57.0,0,2
270.0,250.0,130.0,150.0,0,4.0,47.0,0,2
280.0,250.0,120.0,150.0,0,4.0,37.0,0,2
290.0,250.0,110.0,150.0,0,4.0,27.0,0,2
300.0,250.0,100.0,150.0,0,4.0,17.0,0,2
310.0,250.0,90.0,150.0,33.0,0,0,132.0,2
310.0,240.0,90.0,160.0,33.0,0,0,122.0,1
310.0,230.0,90.0,170.0,33.0,0,0,112.0,1
310.0,220.0,90.0,180.0,33.0,0,0,102.0,1
310.0,210.0,90.0,190.0,33.0,0,0,92.0,1
310.0,200.0,90.0,200.0,33.0,0,0,82.0,1
310.0,190.0,90.0,210.0,33.0,0,0,72.0,1
310.0,180.0,90.0,220.0,33.0,0,0,62.0,1
310.0,170.0,90.0,230.0,33.0,0,0,52.0,1
310.0,160.0,90.0,240.0,33.0,0,0,42.0,1
310.0,150.0,90.0,250.0,33.0,0,0,32.0,1
310.0,140.0,90.0,260.0,33.0,0,0,22.0,1
310.0,130.0,90.0,270.0,33.0,0,0,12.0,1
310.0,120.0,90.0,280.0,33.0,0,0,2.0,1
300.0,120.0,100.0,280.0,23.0,0,0,2.0,0
290.0,120.0,110.0,280.0,13.0,0,0,2.0,0
280.0,120.0,120.0,280.0,0,96.0,11.0,0,0
280.0,130.0,120.0,270.0,0,86.0,11.0,0,3
280.0,140.0,120.0,260.0,0,76.0,11.0,0,3
280.0,150.0,120.0,250.0,0,66.0,11.0,0,3
280.0,160.0,120.0,240.0,0,56.0,11.0,0,3
280.0,170.0,120.0,230.0,0,46.0,11.0,0,3
280.0,180.0,120.0,220.0,0,36.0,11.0,0,3
280.0,190.0,120.0,210.0,0,26.0,11.0,0,3
280.0,200.0,120.0,200.0,0,16.0,11.0,0,3
280.0,210.0,120.0,190.0,0,6.0,11.0,0,3
290.0,210.0,110.0,190.0,161.0,149.0,0,0,2
290.0,220.0,110.0,180.0,161.0,139.0,0,0,3
290.0,230.0,110.0,170.0,161.0,129.0,0,0,3
290.0,240.0,110.0,160.0,161.0,119.0,0,0,3
290.0,250.0,110.0,150.0,161.0,109.0,0,0,3
290.0,260.0,110.0,140.0,161.0,99.0,0,0,3
290.0,270.0,110.0,130.0,161.0,89.0,0,0,3
290.0,280.0,110.0,120.0,161.0,79.0,0,0,3
290.0,290.0,110.0,110.0,161.0,69.0,0,0,3
290.0,300.0,110.0,100.0,161.0,59.0,0,0,3
290.0,310.0,110.0,90.0,161.0,49.0,0,0,3
290.0,320.0,110.0,80.0,161.0,39.0,0,0,3
290.0,330.0,110.0,70.0,161.0,29.0,0,0,3
290.0,340.0,110.0,60.0,161.0,19.0,0,0,3
290.0,350.0,110.0,50.0,161.0,9.0,0,0,3
290.0,360.0,110.0,40.0,161.0,0,0,1.0,3
280.0,360.0,120.0,40.0,151.0,0,0,1.0,0
270.0,360.0,130.0,40.0,141.0,0,0,1.0,0
260.0,360.0,140.0,40.0,131.0,0,0,1.0,0
250.0,360.0,150.0,40.0,121.0,0,0,1.0,0
240.0,360.0,160.0,40.0,111.0,0,0,1.0,0
230.0,360.0,170.0,40.0,101.0,0,0,1.0,0
220.0,360.0,180.0,40.0,91.0,0,0,1.0,0
210.0,360.0,190.0,40.0,81.0,0,0,1.0,0
200.0,360.0,200.0,40.0,71.0,0,0,1.0,0
190.0,360.0,210.0,40.0,61.0,0,0,1.0,0
180.0,360.0,220.0,40.0,51.0,0,0,1.0,0
170.0,360.0,230.0,40.0,41.0,0,0,1.0,0
160.0,360.0,240.0,40.0,31.0,0,0,1.0,0
150.0,360.0,250.0,40.0,21.0,0,0,1.0,0
140.0,360.0,260.0,40.0,11.0,0,0,1.0,0
130.0,360.0,270.0,40.0,0,0,67.0,301.0,0
130.0,350.0,270.0,50.0,0,0,67.0,291.0,1
130.0,340.0,270.0,60.0,0,0,67.0,281.0,1
130.0,330.0,270.0,70.0,0,0,67.0,271.0,1
130.0,320.0,270.0,80.0,0,0,67.0,261.0,1
130.0,310.0,270.0,90.0,0,0,67.0,251.0,1
130.0,300.0,270.0,100.0,0,0,67.0,241.0,1
130.0,290.0,270.0,110.0,0,0,67.0,231.0,1
130.0,280.0,270.0,120.0,0,0,67.0,221.0,1
130.0,270.0,270.0,130.0,0,0,67.0,211.0,1
130.0,260.0,270.0,140.0,0,0,67.0,201.0,1
130.0,250.0,270.0,150.0,0,0,67.0,191.0,1
130.0,240.0,270.0,160.0,0,0,67.0,181.0,1
130.0,230.0,270.0,170.0,0,0,67.0,171.0,1
130.0,220.0,270.0,180.0,0,0,67.0,161.0,1
130.0,210.0,270.0,190.0,0,0,67.0,151.0,1
130.0,200.0,270.0,200.0,0,0,67.0,141.0,1
130.0,190.0,270.0,210.0,0,0,67.0,131.0,1
130.0,180.0,270.0,220.0,0,0,67.0,121.0,1
130.0,170.0,270.0,230.0,0,0,67.0,111.0,1
130.0,160.0,270.0,240.0,0,0,67.0,101.0,1
130.0,150.0,270.0,250.0,0,0,67.0,91.0,1
130.0,140.0,270.0,260.0,0,0,67.0,81.0,1
130.0,130.0,270.0,270.0,0,0,67.0,71.0,1
130.0,120.0,270.0,280.0,0,0,67.0,61.0,1
130.0,110.0,270.0,290.0,0,0,67.0,51.0,1
130.0,100.0,270.0,300.0,0,0,67.0,41.0,1
130.0,90.0,270.0,310.0,0,0,67.0,31.0,1
130.0,80.0,270.0,320.0,0,0,67.0,21.0,1
130.0,70.0,270.0,330.0,0,0,67.0,11.0,1
130.0,60.0,270.0,340.0,0,0,67.0,1.0,1
140.0,60.0,260.0,340.0,0,0,57.0,1.0,2
150.0,60.0,250.0,340.0,0,0,47.0,1.0,2
160.0,60.0,240.0,340.0,0,0,37.0,1.0,2
170.0,60.0,230.0,340.0,0,0,27.0,1.0,2
180.0,60.0,220.0,340.0,0,0,17.0,1.0,2
190.0,60.0,210.0,340.0,145.0,249.0,0,0,2
190.0,70.0,210.0,330.0,145.0,239.0,0,0,3
190.0,80.0,210.0,320.0,145.0,229.0,0,0,3
190.0,90.0,210.0,310.0,145.0,219.0,0,0,3
190.0,100.0,210.0,300.0,145.0,209.0,0,0,3
190.0,110.0,210.0,290.0,145.0,199.0,0,0,3
190.0,120.0,210.0,280.0,145.0,189.0,0,0,3
190.0,130.0,210.0,270.0,145.0,179.0,0,0,3
190.0,140.0,210.0,260.0,145.0,169.0,0,0,3
190.0,150.0,210.0,250.0,145.0,159.0,0,0,3
190.0,160.0,210.0,240.0,145.0,149.0,0,0,3
190.0,170.0,210.0,230.0,145.0,139.0,0,0,3
190.0,180.0,210.0,220.0,145.0,129.0,0,0,3
190.0,190.0,210.0,210.0,145.0,119.0,0,0,3
190.0,200.0,210.0,200.0,145.0,109.0,0,0,3
190.0,210.0,210.0,190.0,145.0,99.0,0,0,3
190.0,220.0,210.0,180.0,145.0,89.0,0,0,3
190.0,230.0,210.0,170.0,145.0,79.0,0,0,3
190.0,240.0,210.0,160.0,145.0,69.0,0,0,3
190.0,250.0,210.0,150.0,145.0,59.0,0,0,3
190.0,260.0,210.0,140.0,145.0,49.0,0,0,3
190.0,270.0,210.0,130.0,145.0,39.0,0,0,3
190.0,280.0,210.0,120.0,145.0,29.0,0,0,3
190.0,290.0,210.0,110.0,145.0,19.0,0,0,3
190.0,300.0,210.0,100.0,145.0,9.0,0,0,3
190.0,310.0,210.0,90.0,145.0,0,0,1.0,3
180.0,310.0,220.0,90.0,135.0,0,0,1.0,0
170.0,310.0,230.0,90.0,125.0,0,0,1.0,0
160.0,310.0,240.0,90.0,115.0,0,0,1.0,0
150.0,310.0,250.0,90.0,105.0,0,0,1.0,0
140.0,310.0,260.0,90.0,95.0,0,0,1.0,0
130.0,310.0,270.0,90.0,85.0,0,0,1.0,0
120.0,310.0,280.0,90.0,75.0,0,0,1.0,0
110.0,310.0,290.0,90.0,65.0,0,0,1.0,0
100.0,310.0,300.0,90.0,55.0,0,0,1.0,0
90.0,310.0,310.0,90.0,45.0,0,0,1.0,0
80.0,310.0,320.0,90.0,35.0,0,0,1.0,0
70.0,310.0,330.0,90.0,25.0,0,0,1.0,0
60.0,310.0,340.0,90.0,15.0,0,0,1.0,0
50.0,310.0,350.0,90.0,0,17.0,143.0,0,0
50.0,320.0,350.0,80.0,0,7.0,143.0,0,3
50.0,330.0,350.0,70.0,0,0,143.0,3.0,3
60.0,330.0,340.0,70.0,0,0,133.0,3.0,2
70.0,330.0,330.0,70.0,0,0,123.0,3.0,2
80.0,330.0,320.0,70.0,0,0,113.0,3.0,2
90.0,330.0,310.0,70.0,0,0,103.0,3.0,2
100.0,330.0,300.0,70.0,0,0,93.0,3.0,2
110.0,330.0,290.0,70.0,0,0,83.0,3.0,2
120.0,330.0,280.0,70.0,0,0,73.0,3.0,2
130.0,330.0,270.0,70.0,0,0,63.0,3.0,2
140.0,330.0,260.0,70.0,0,0,53.0,3.0,2
150.0,330.0,250.0,70.0,0,0,43.0,3.0,2
160.0,330.0,240.0,70.0,0,0,33.0,3.0,2
170.0,330.0,230.0,70.0,0,0,23.0,3.0,2
180.0,330.0,220.0,70.0,0,0,13.0,3.0,2
190.0,330.0,210.0,70.0,94.0,0,0,145.0,2
190.0,320.0,210.0,80.0,94.0,0,0,135.0,1
190.0,310.0,210.0,90.0,94.0,0,0,125.0,1
190.0,300.0,210.0,100.0,94.0,0,0,115.0,1
190.0,290.0,210.0,110.0,94.0,0,0,105.0,1
190.0,280.0,210.0,120.0,94.0,0,0,95.0,1
190.0,270.0,210.0,130.0,94.0,0,0,85.0,1
190.0,260.0,210.0,140.0,94.0,0,0,75.0,1
190.0,250.0,210.0,150.0,94.0,0,0,65.0,1
190.0,240.0,210.0,160.0,94.0,0,0,55.0,1
190.0,230.0,210.0,170.0,94.0,0,0,45.0,1
190.0,220.0,210.0,180.0,94.0,0,0,35.0,1
190.0,210.0,210.0,190.0,94.0,0,0,25.0,1
190.0,200.0,210.0,200.0,94.0,0,0,15.0,1
190.0,190.0,210.0,210.0,94.0,0,0,5.0,1
180.0,190.0,220.0,210.0,84.0,0,0,5.0,0
170.0,190.0,230.0,210.0,74.0,0,0,5.0,0
160.0,190.0,240.0,210.0,64.0,0,0,5.0,0
150.0,190.0,250.0,210.0,54.0,0,0,5.0,0
140.0,190.0,260.0,210.0,44.0,0,0,5.0,0
130.0,190.0,270.0,210.0,34.0,0,0,5.0,0
120.0,190.0,280.0,210.0,24.0,0,0,5.0,0
110.0,190.0,290.0,210.0,14.0,0,0,5.0,0
100.0,190.0,300.0,210.0,0,0,83.0,88.0,0
100.0,180.0,300.0,220.0,0,0,83.0,78.0,1
100.0,170.0,300.0,230.0,0,0,83.0,68.0,1
100.0,160.0,300.0,240.0,0,0,83.0,58.0,1
100.0,150.0,300.0,250.0,0,0,83.0,48.0,1
100.0,140.0,300.0,260.0,0,0,83.0,38.0,1
100.0,130.0,300.0,270.0,0,0,83.0,28.0,1
100.0,120.0,300.0,280.0,0,0,83.0,18.0,1
100.0,110.0,300.0,290.0,0,0,83.0,8.0,1
100.0,100.0,300.0,300.0,0,2.0,83.0,0,1
110.0,100.0,290.0,300.0,0,2.0,73.0,0,2
120.0,100.0,280.0,300.0,0,2.0,63.0,0,2
130.0,100.0,270.0,300.0,0,2.0,53.0,0,2
140.0,100.0,260.0,300.0,0,2.0,43.0,0,2
150.0,100.0,250.0,300.0,0,2.0,33.0,0,2
160.0,100.0,240.0,300.0,0,2.0,23.0,0,2
170.0,100.0,230.0,300.0,0,2.0,13.0,0,2
180.0,100.0,220.0,300.0,0,177.0,11.0,0,2
180.0,110.0,220.0,290.0,0,167.0,11.0,0,3
180.0,120.0,220.0,280.0,0,157.0,11.0,0,3
180.0,130.0,220.0,270.0,0,147.0,11.0,0,3
180.0,140.0,220.0,260.0,0,137.0,11.0,0,3
180.0,150.0,220.0,250.0,0,127.0,11.0,0,3
180.0,160.0,220.0,240.0,0,117.0,11.0,0,3
180.0,170.0,220.0,230.0,0,107.0,11.0,0,3
180.0,180.0,220.0,220.0,0,97.0,11.0,0,3
180.0,190.0,220.0,210.0,0,87.0,11.0,0,3
180.0,200.0,220.0,200.0,0,77.0,11.0,0,3
180.0,210.0,220.0,190.0,0,67.0,11.0,0,3
180.0,220.0,220.0,180.0,0,57.0,11.0,0,3
180.0,230.0,220.0,170.0,0,47.0,11.0,0,3
180.0,240.0,220.0,160.0,0,37.0,11.0,0,3
180.0,250.0,220.0,150.0,0,27.0,11.0,0,3
180.0,260.0,220.0,140.0,0,17.0,11.0,0,3
180.0,270.0,220.0,130.0,0,7.0,11.0,0,3
180.0,280.0,220.0,120.0,0,0,11.0,3.0,3
190.0,280.0,210.0,120.0,86.0,0,0,231.0,2
190.0,270.0,210.0,130.0,86.0,0,0,221.0,1
190.0,260.0,210.0,140.0,86.0,0,0,211.0,1
190.0,250.0,210.0,150.0,86.0,0,0,201.0,1
190.0,240.0,210.0,160.0,86.0,0,0,191.0,1
190.0,230.0,210.0,170.0,86.0,0,0,181.0,1
190.0,220.0,210.0,180.0,86.0,0,0,171.0,1
190.0,210.0,210.0,190.0,86.0,0,0,161.0,1
190.0,200.0,210.0,200.0,86.0,0,0,151.0,1
190.0,190.0,210.0,210.0,86.0,0,0,141.0,1
190.0,180.0,210.0,220.0,86.0,0,0,131.0,1
190.0,170.0,210.0,230.0,86.0,0,0,121.0,1
190.0,160.0,210.0,240.0,86.0,0,0,111.0,1
190.0,150.0,210.0,250.0,86.0,0,0,101.0,1
190.0,140.0,210.0,260.0,86.0,0,0,91.0,1
190.0,130.0,210.0,270.0,86.0,0,0,81.0,1
190.0,120.0,210.0,280.0,86.0,0,0,71.0,1
190.0,110.0,210.0,290.0,86.0,0,0,61.0,1
190.0,100.0,210.0,300.0,86.0,0,0,51.0,1
190.0,90.0,210.0,310.0,86.0,0,0,41.0,1
190.0,80.0,210.0,320.0,86.0,0,0,31.0,1
190.0,70.0,210.0,330.0,86.0,0,0,21.0,1
190.0,60.0,210.0,340.0,86.0,0,0,11.0,1
190.0,50.0,210.0,350.0,86.0,0,0,1.0,1
180.0,50.0,220.0,350.0,76.0,0,0,1.0,0
170.0,50.0,230.0,350.0,66.0,0,0,1.0,0
